type,tfidf_cnt,tfidf&tar_cnt,tech_cnt,tech&tar_cnt,agentList_cnt,problem_cnt,problem&tar_cnt,func_cnt,func&tar_cnt,applicantFirst,target
1,30,0,37,0,1,13,0,6,0,广州市食蚁兽网络技术有限公司,0
1,30,0,51,0,1,1,0,7,0,日本电气株式会社,1
1,30,0,120,0,1,1,0,23,0,江苏省电力公司常州供电公司,0
1,1,0,86,0,1,1,0,13,0,北京百度网讯科技有限公司,1
1,1,0,172,1,1,1,0,24,0,辅投帮(武汉)科技有限公司,0
1,30,0,154,0,1,46,0,27,0,中国人民解放军63908部队,1
1,1,0,44,0,1,1,0,6,0,三石量子(苏州)信息科技有限公司,0
1,30,0,127,0,1,1,0,23,0,天津农学院,0
1,30,0,145,0,2,1,0,28,0,清华大学深圳研究生院,0
1,30,0,59,0,1,23,0,19,0,浙江和仁科技有限公司,1
1,30,0,54,0,1,1,0,9,0,南京茂毓通软件科技有限公司,0
1,30,0,157,1,1,74,1,19,0,湖南大学,1
1,30,1,65,1,1,1,0,11,0,深圳英飞拓科技股份有限公司,1
1,1,0,79,0,1,1,0,18,0,北京大学,1
1,1,0,39,0,1,24,0,8,0,国网天津市电力公司,1
1,1,0,48,0,1,20,0,7,0,杭州声讯网络科技有限公司,1
1,30,0,152,0,1,1,0,7,0,东北大学,0
1,30,0,35,0,1,1,0,8,0,沃伊斯博克斯科技公司,1
1,30,0,54,0,2,1,0,9,0,百度在线网络技术(北京)有限公司,1
1,30,0,34,0,2,16,0,7,0,北京光年无限科技有限公司,1
1,30,0,144,0,1,96,0,39,0,长沙理工大学,0
1,30,0,138,0,1,65,0,15,0,中国科学院自动化研究所,1
1,30,0,58,1,1,1,0,19,0,丹东东方测控技术股份有限公司,1
1,30,0,117,0,1,57,0,17,0,浙江大学,1
1,26,0,96,0,1,1,0,16,0,东北大学,0
1,30,0,68,0,1,28,0,19,0,浙江和仁科技有限公司,1
1,30,0,172,0,1,1,0,20,0,严海强,0
1,30,0,45,0,2,1,0,13,0,中国测绘科学研究院,1
1,1,0,121,0,1,3,0,21,0,刘界鹏,1
1,30,0,69,0,1,1,0,8,0,厦门市美亚柏科信息股份有限公司,1
1,12,0,8,0,2,1,0,1,0,松下电器产业株式会社,1
1,1,0,74,0,1,1,0,13,0,东软集团股份有限公司,1
1,30,0,42,0,1,17,0,5,0,厦门快商通科技股份有限公司,1
1,30,0,91,0,1,1,0,21,0,郑州云海信息技术有限公司,1
1,30,0,74,0,1,1,0,13,0,东软集团股份有限公司,1
1,1,0,61,1,2,1,0,10,0,晶赞广告(上海)有限公司,1
1,30,0,204,0,1,1,0,38,0,中国科学院自动化研究所,1
1,1,0,48,0,1,1,0,9,0,链景科技有限公司,1
1,30,0,49,0,2,1,0,1,0,中药方程资讯科技有限公司,1
0,30,0,53,0,1,1,0,1,0,深圳光启合众科技有限公司,1
1,30,0,55,0,1,1,0,9,0,厦门快商通科技股份有限公司,1
1,30,0,110,0,1,1,0,47,0,山东电力集团公司电力科学研究院,0
1,30,0,1,0,1,1,0,1,0,大连陆海科技股份有限公司,0
1,30,0,146,0,1,1,0,27,0,国网重庆市电力公司电力科学研究院,0
1,30,1,75,1,1,1,0,11,0,深圳英飞拓科技股份有限公司,1
1,30,0,228,0,1,1,0,38,0,中国科学院自动化研究所,1
1,30,0,88,0,1,1,0,8,0,北京赛迪翻译技术有限公司,1
1,30,0,266,0,1,1,0,60,0,中国兵器工业第五九研究所,0
1,30,0,56,0,1,1,0,13,0,厦门快商通科技股份有限公司,1
1,30,0,87,0,1,1,0,8,0,北京赛迪翻译技术有限公司,1
1,30,0,115,1,1,1,0,20,0,北京九城网络软件有限公司,1
1,30,0,97,0,1,48,0,13,0,浙江大学,1
1,30,0,55,0,1,34,0,16,0,天津大学,1
1,30,0,113,1,1,1,0,20,0,北京九城网络软件有限公司,1
1,13,0,8,0,1,1,0,2,0,松下电器产业株式会社,1
1,30,0,151,0,1,1,0,47,0,山东电力集团公司电力科学研究院,1
1,30,0,63,0,1,1,0,18,0,天津大学,1
1,30,0,64,0,1,1,0,8,0,杭州深绘智能科技有限公司,1
1,27,0,47,0,1,1,0,12,0,国家电网公司,0
1,30,0,55,0,1,21,0,7,0,北京百度网讯科技有限公司,1
1,30,0,1,0,1,1,0,1,0,中国兵器工业第五九研究所,1
1,24,0,4,0,1,1,0,1,0,松下电器产业株式会社,1
1,30,0,82,0,1,1,0,23,0,上海商保通健康科技有限公司,0
1,30,0,65,0,1,1,0,13,0,武汉大学,1
1,30,0,66,0,1,1,0,8,0,同济大学,0
1,1,0,90,1,1,1,0,17,0,上海洞识信息科技有限公司,1
1,30,0,127,0,1,1,0,20,0,南通大学,1
1,1,0,27,0,1,1,0,1,0,深圳风云信息技术有限公司,1
1,30,0,80,0,1,23,0,20,0,国家电网公司,1
1,30,0,64,0,1,27,0,8,0,哈尔滨工业大学,1
1,30,0,1,0,1,1,0,1,0,湖北睛彩视讯科技有限公司,1
1,30,0,101,0,1,41,0,20,0,国家电网公司,1
1,1,0,39,0,1,1,0,13,0,北京华大九天软件有限公司,1
1,30,0,36,1,1,17,0,5,0,国际商业机器公司,1
1,28,0,45,0,1,1,0,10,0,电子科技大学,1
1,1,0,129,0,1,1,0,22,0,南京理工大学,0
1,30,0,61,0,1,1,0,18,0,天津大学,1
0,21,1,35,1,1,17,1,4,0,四川师范大学,1
1,1,0,107,0,2,19,0,15,0,浙江大学,1
1,1,0,69,0,2,1,0,4,0,咪咕文化科技有限公司,1
1,1,0,74,0,1,1,0,15,0,北京百度网讯科技有限公司,1
1,1,0,82,0,1,33,0,13,0,国家电网公司客户服务中心南方分中心,0
0,30,1,49,1,1,1,0,9,0,南方电网科学研究院有限责任公司,1
1,1,0,43,0,2,1,0,1,0,英特尔公司,1
1,30,0,51,0,1,1,0,15,0,国家电网公司,1
1,30,0,97,0,1,13,0,12,0,上海思阔雅软件有限公司,1
1,30,0,30,0,1,1,0,5,0,李必成,1
1,1,0,50,0,1,1,0,9,0,武汉纺织大学,0
1,30,0,78,0,1,28,0,13,0,武汉大学,1
1,1,0,65,0,1,18,0,15,0,广州艾媒数聚信息咨询股份有限公司,1
1,30,0,71,0,2,1,0,9,0,株式会社东芝,1
1,30,0,55,0,2,36,0,1,0,英特尔公司,1
1,30,0,144,0,1,1,0,38,0,歌拉瑞电梯股份有限公司,1
1,30,0,83,0,1,1,0,18,0,苏州鼎思科技有限公司,1
1,1,0,71,0,1,1,0,18,0,努比亚技术有限公司,1
1,30,0,60,0,1,23,0,14,0,厦门快商通科技股份有限公司,0
1,1,0,126,0,2,1,0,20,0,点内(上海)生物科技有限公司,1
1,30,0,34,1,1,15,0,5,0,国际商业机器公司,1
1,30,0,40,0,2,15,0,1,0,微软技术许可有限责任公司,1
1,30,0,76,0,1,27,0,13,0,清华大学,1
1,30,0,61,0,1,1,0,10,0,凌圭特股份有限公司,1
1,30,0,61,0,2,1,0,1,0,培力(香港)健康产品有限公司,1
1,30,0,110,0,1,1,0,10,0,上海五和际软件信息有限公司,1
1,30,0,73,0,2,1,0,3,0,国际商业机器公司,1
1,1,0,37,0,2,1,0,14,0,杭州美创科技有限公司,1
1,30,0,167,0,1,1,0,8,0,雷路德,1
1,30,0,59,0,2,1,0,6,0,株式会社东芝,1
1,30,0,87,0,1,1,0,9,0,上海互慧保企业管理咨询有限公司,0
1,30,0,43,0,1,1,0,12,0,联芯科技有限公司,1
1,28,0,41,0,1,26,0,10,0,探网科技股份有限公司,1
1,1,0,41,0,1,19,0,11,0,东南大学,1
1,30,0,50,0,2,21,0,6,0,百度在线网络技术(北京)有限公司,1
1,1,0,80,0,1,30,0,19,0,深圳壹账通智能科技有限公司,1
1,26,0,45,0,1,1,0,13,0,云南电力试验研究院(集团)有限公司电力研究院,1
1,30,0,114,0,2,1,0,19,0,阿里巴巴集团控股有限公司,1
1,30,0,76,0,1,1,0,5,0,上海五和际软件信息有限公司,1
1,30,0,39,0,1,1,0,7,0,天津大学,1
1,1,0,68,0,2,19,0,14,0,深圳前海微众银行股份有限公司,1
1,1,0,64,0,1,1,0,3,0,格芯公司,1
1,30,0,1,0,1,1,0,1,0,华南师范大学,1
1,30,0,47,1,1,13,0,11,0,丹东东方测控技术股份有限公司,1
1,26,0,45,0,1,1,0,13,0,云南电力试验研究院(集团)有限公司电力研究院,1
1,30,0,47,0,1,1,0,9,0,成都勤智数码科技股份有限公司,1
0,30,1,49,1,1,1,0,7,0,西可通信技术设备(河源)有限公司,0
1,1,0,149,0,1,15,0,15,0,北京非斗数据科技发展有限公司,1
1,30,0,125,0,1,1,0,16,0,广东技术师范学院,1
1,1,0,33,0,1,1,0,4,0,艾凯克斯(嘉兴)信息科技有限公司,0
1,1,0,67,1,1,34,0,11,0,丹东东方测控技术股份有限公司,1
1,30,0,193,0,1,1,0,26,0,陈包容,1
0,25,0,24,0,1,1,0,6,0,朱榕榕,0
1,30,0,72,0,1,1,0,20,0,福建东方微点信息安全有限责任公司,1
0,30,0,52,0,1,1,0,18,0,国网山东省电力公司巨野县供电公司,0
1,30,0,40,0,1,1,0,11,0,哈尔滨工程大学,1
1,30,1,93,1,1,1,0,14,0,上海庆科信息技术有限公司,1
1,1,0,28,0,2,1,0,7,0,LG,1
1,1,0,39,0,1,1,0,2,0,曾传德,1
1,1,0,68,0,1,1,0,22,0,小花互联网金融服务(深圳)有限公司,1
1,23,0,73,0,2,1,0,19,0,中国科学院合肥物质科学研究院,1
1,30,0,68,0,2,1,0,19,0,中国科学院合肥物质科学研究院,1
1,30,0,105,0,2,19,0,20,0,复旦大学,1
1,30,0,43,0,1,1,0,5,0,新太科技股份有限公司,1
1,1,0,59,0,1,1,0,12,0,上海斐讯数据通信技术有限公司,1
1,30,0,100,0,1,1,0,13,0,华东理工大学,1
1,30,0,88,0,1,31,0,16,0,施威,0
1,30,0,67,0,2,18,0,7,0,北京百度网讯科技有限公司,1
1,30,0,70,0,1,1,0,21,0,福建东方微点信息安全有限责任公司,1
1,30,0,103,0,1,1,0,17,0,内蒙古蒙科立软件有限责任公司,1
1,30,0,111,0,1,1,0,28,0,上海眼控科技股份有限公司,1
1,30,0,32,0,1,1,0,8,0,沃伊斯博克斯科技公司,0
1,30,0,25,0,1,1,0,9,0,沃伊斯博克斯科技公司,0
1,30,0,111,0,1,44,0,27,0,浙江元亨通信技术股份有限公司,1
1,1,0,159,1,1,40,0,32,0,中国人民解放军海军航空工程学院,1
1,30,0,110,0,1,48,0,17,0,北京航空航天大学,1
1,12,0,9,0,1,1,0,1,0,陈勇,1
1,30,0,52,0,1,16,0,10,0,华南师范大学,1
1,30,0,105,1,1,45,0,18,0,大连楼兰科技股份有限公司,1
1,1,0,92,0,2,1,0,15,0,腾讯科技(深圳)有限公司,1
1,1,0,70,0,1,1,0,14,0,哈尔滨工程大学,1
1,30,0,1,0,1,1,0,1,0,上海电机学院,1
1,30,0,88,0,1,1,0,13,0,广州市邦富软件有限公司,1
1,30,0,53,0,1,1,0,4,0,上海百事通信息技术有限公司,0
1,1,0,62,0,1,1,0,8,0,盈盛资讯科技有限公司,1
1,30,0,50,0,1,22,0,13,0,英特尔公司,1
1,30,0,1,0,1,1,0,1,0,大连楼兰科技股份有限公司,0
1,1,0,80,1,1,36,0,6,0,广东小天才科技有限公司,1
1,30,0,54,0,1,1,0,19,0,浪潮电子信息产业股份有限公司,1
1,1,0,83,0,1,1,0,18,0,国家电网公司,0
1,30,0,217,1,1,61,0,6,0,北京殷塞信息技术有限公司,0
1,1,0,216,1,1,60,0,6,0,北京殷塞信息技术有限公司,0
1,30,0,64,0,1,1,0,1,0,利森蒂亚专利管理有限公司,1
1,30,0,1,0,1,1,0,1,0,崔磊毅,0
1,30,0,191,0,2,78,0,35,0,陈宽,1
1,1,0,59,0,2,1,0,15,0,深圳前海微众银行股份有限公司,1
1,30,0,62,0,1,1,0,1,0,浙江大学,1
1,30,0,71,0,1,13,0,11,0,华南师范大学,1
1,1,0,87,0,1,33,0,22,0,平安科技(深圳)有限公司,1
1,1,0,48,0,1,1,0,11,0,贵州国信通电子商务有限公司,1
1,30,0,49,0,2,20,0,14,0,内部销售公司,1
1,30,0,132,0,1,64,0,27,0,浙江元亨通信技术股份有限公司,1
1,30,0,133,0,1,1,0,27,0,江苏唯实科技有限公司,1
1,30,0,54,0,1,20,0,8,0,天津诗讯科技有限公司,1
1,1,0,71,0,2,1,0,11,0,中南大学,1
1,1,0,39,0,2,1,0,5,0,北京百度网讯科技有限公司,1
1,30,0,127,0,1,79,0,19,0,北京航空航天大学,1
1,25,0,56,0,1,1,0,1,0,昆明理工大学,1
0,1,0,56,0,2,1,0,7,0,北京创跃网络科技有限公司,0
1,30,0,69,0,1,8,0,8,0,成都勤智数码科技股份有限公司,1
1,1,0,58,0,1,1,0,7,0,杭州声讯网络科技有限公司,1
1,30,0,69,0,1,1,0,11,0,成都陌云科技有限公司,1
1,1,0,67,0,1,1,0,19,0,成都布林特信息技术有限公司,1
0,27,0,38,0,2,1,0,6,0,苏州大学,1
1,30,0,114,0,1,1,0,34,0,华北电力大学(保定),0
0,1,0,74,0,1,1,0,12,0,周立勇,0
1,30,0,73,0,1,1,0,1,0,亚马逊科技公司,1
1,30,0,49,0,2,22,0,9,0,北京果毅科技有限公司,1
1,25,0,30,0,1,1,0,11,0,深圳万智联合科技有限公司,1
0,30,0,54,0,1,1,0,17,0,国家电网公司,0
1,30,0,56,0,1,1,0,9,0,华东理工大学,1
1,30,0,56,0,1,1,0,8,0,华南师范大学,1
1,30,0,69,0,1,1,0,11,0,浙江宇视科技有限公司,1
0,1,0,52,0,1,21,0,11,0,郑州中道智联云科技有限公司,0
1,1,0,63,0,2,1,0,13,0,苏州思必驰信息科技有限公司,1
1,1,0,105,0,1,1,0,21,0,江苏仲博敬陈信息科技有限公司,0
1,30,0,110,0,1,1,0,15,0,佛山市融信通企业咨询服务有限公司,0
1,30,0,63,0,1,1,0,7,0,国网浙江省电力公司台州供电公司,0
1,30,0,73,0,1,5,0,8,0,中国科学院大学,0
1,30,0,295,0,1,1,0,57,0,上海芯盛电子科技有限公司,1
1,30,0,74,0,1,1,0,12,0,周立勇,0
1,30,0,58,0,1,1,0,12,0,国网上海市电力公司,1
1,1,0,82,0,1,1,0,10,0,深圳市视维科技股份有限公司,1
1,30,0,78,0,1,1,0,11,0,浙江宇视科技有限公司,1
1,1,0,89,0,1,1,0,12,0,广东蜂助手网络技术股份有限公司,1
0,1,0,68,0,1,1,0,12,0,西藏科玛奇信息科技股份有限公司,0
1,30,0,61,0,1,18,0,13,0,上海全成通信技术有限公司,0
1,1,0,32,0,1,1,0,3,0,艾凯克斯(嘉兴)信息科技有限公司,1
1,27,0,33,0,1,1,0,8,0,天津大学,1
1,30,0,54,0,1,1,0,1,0,浙江大学,1
1,1,0,168,0,1,1,0,13,0,绵阳西真科技有限公司,0
1,1,0,85,0,1,1,0,29,0,中国软件与技术服务股份有限公司,0
1,30,0,110,0,1,1,0,10,0,北京航空航天大学,1
1,30,0,97,0,2,1,0,12,0,陈飞,1
1,1,0,46,0,1,1,0,8,0,中国煤炭地质总局物测队,1
1,30,0,91,0,2,24,0,3,0,上海创件信息科技有限公司,0
1,30,0,87,0,2,29,0,11,0,北京百度网讯科技有限公司,1
1,30,0,114,0,1,1,0,11,0,北京航空航天大学,1
1,1,0,130,0,1,1,0,23,0,吉林大学,0
0,30,0,53,0,1,22,0,3,0,成都信息工程学院,0
1,30,0,67,0,1,1,0,11,0,南京邮电大学,1
1,1,0,55,0,1,20,0,3,0,广州艾媒数聚信息咨询股份有限公司,1
1,30,0,66,0,1,1,0,12,0,北京奇虎科技有限公司,1
1,30,0,79,0,1,1,0,9,0,浪潮电子信息产业股份有限公司,1
1,1,0,16,0,1,17,0,4,0,长沙云昊信息科技有限公司,0
1,30,1,54,1,1,25,1,16,0,北京物思创想科技有限公司,1
1,30,0,55,0,2,19,0,8,0,北京光年无限科技有限公司,1
1,30,0,57,0,2,1,0,12,0,北京奇虎科技有限公司,1
1,1,0,242,0,1,1,0,18,0,江苏中源物联网技术发展有限公司,0
1,1,0,59,1,1,1,0,20,0,贵州财经大学,1
1,30,0,55,0,1,1,0,8,0,华南师范大学,0
1,30,0,75,0,1,1,0,14,0,中国地质大学(北京),0
1,30,0,38,0,1,1,0,1,0,川铁电气(天津)集团有限公司,1
1,30,0,40,0,1,1,0,11,0,上海四维医学科技有限公司,1
1,30,0,85,0,2,26,0,13,0,北京百度网讯科技有限公司,1
1,30,0,43,0,1,19,0,13,0,中国科学院计算技术研究所,1
1,30,0,67,0,1,1,0,8,0,贵阳朗玛信息技术股份有限公司,1
1,30,0,59,0,1,1,0,8,0,华南师范大学,1
1,30,0,212,0,1,1,0,27,0,湖北华中电力科技开发有限责任公司,0
1,1,0,94,0,2,1,0,18,0,平安科技(深圳)有限公司,1
1,30,0,48,0,1,1,0,8,0,陆敏,0
1,30,0,61,0,1,1,0,12,0,北京奇虎科技有限公司,1
1,30,0,56,0,1,14,0,8,0,国网电力科学研究院,1
1,30,0,44,0,1,1,0,11,0,阿里巴巴集团控股有限公司,1
1,30,0,123,0,1,1,0,27,0,西安交通大学,0
1,1,0,52,0,1,1,0,12,0,水贝文化传媒(深圳)股份有限公司,0
1,30,0,65,0,2,1,0,10,0,北京鼎泰智源科技有限公司,1
1,1,0,29,0,1,1,0,1,0,深圳风云信息技术有限公司,1
1,1,0,65,0,1,1,0,12,0,北京奇虎科技有限公司,1
1,30,0,105,0,2,1,0,16,0,电子科技大学,1
1,30,0,65,0,1,1,0,13,0,鸿富锦精密工业(深圳)有限公司,1
1,30,0,80,0,2,1,0,16,0,北京奇虎科技有限公司,1
1,1,0,24,0,2,1,0,12,0,第四范式(北京)技术有限公司,1
1,30,0,125,0,1,24,0,12,0,深圳爱拼信息科技有限公司,1
1,30,0,125,0,1,24,0,12,0,广州爱拼信息科技有限公司,0
1,30,0,99,0,2,1,0,16,0,北京奇虎科技有限公司,1
1,30,0,43,0,2,16,0,16,0,内部销售公司,1
1,26,0,173,0,1,55,0,4,0,国家电网公司,0
1,30,0,56,0,1,16,0,30,0,国网山东省电力公司信息通信公司,0
1,1,0,105,0,1,14,0,17,0,广州有宠网络科技股份有限公司,1
1,30,0,71,0,2,1,0,18,0,TCL移动通信科技(宁波)有限公司,1
1,30,0,78,0,2,34,0,12,0,英业达股份有限公司,1
1,30,0,86,0,1,1,0,16,0,北京奇虎科技有限公司,1
1,30,0,136,0,2,1,0,17,0,电子科技大学,1
1,30,0,36,0,1,16,0,9,0,厦门快商通科技股份有限公司,1
1,1,0,112,0,1,1,0,27,0,北京理工大学,1
1,1,0,127,1,1,33,0,26,0,中国人民解放军海军航空大学,1
1,1,0,79,0,2,1,0,10,0,四川长虹电器股份有限公司,1
1,1,0,48,0,1,1,0,10,0,深圳市江益达科技股份有限公司,0
1,1,0,36,0,2,24,0,14,0,中国科学院计算技术研究所,1
1,30,0,173,0,1,81,0,8,0,国网电力科学研究院,1
1,30,0,48,0,1,24,0,13,0,中国科学院计算技术研究所,1
1,30,0,40,0,2,28,0,8,0,北京奇虎科技有限公司,1
1,1,0,54,0,1,1,0,12,0,郑州云海信息技术有限公司,1
1,30,0,80,0,2,22,0,11,0,大连理工大学,1
1,30,0,42,0,1,19,0,1,0,华南师范大学,1
1,1,0,42,1,2,1,0,4,0,杭州排列科技有限公司,0
1,1,0,55,0,1,1,0,11,0,阿里巴巴集团控股有限公司,1
1,30,0,49,0,2,1,0,11,0,中国科学院计算技术研究所,1
1,1,0,99,0,1,1,0,16,0,北京奇虎科技有限公司,1
1,27,0,38,0,1,23,0,4,0,黄石一木信息科技有限公司,1
1,1,0,82,0,1,1,0,2,0,同方知网数字出版技术股份有限公司,1
1,30,0,74,1,2,24,0,13,0,北京拓尔思信息技术股份有限公司,1
1,30,0,73,0,1,1,0,11,0,北京爱思赛博科技有限公司,1
1,1,0,50,0,1,1,0,11,0,中启行物联科技(北京)有限公司,0
1,30,0,184,0,1,50,0,27,0,成都厚立信息技术有限公司,0
1,30,0,24,0,2,1,0,7,0,富士通株式会社,1
1,1,0,107,0,2,42,0,11,0,大连理工大学,1
1,30,0,77,0,1,1,0,18,0,北京大数医达科技有限公司,1
1,30,0,142,0,2,57,0,20,0,北京文因互联科技有限公司,1
1,30,0,30,0,2,18,0,14,0,中国科学院计算技术研究所,1
1,1,0,48,0,1,1,0,27,0,云脑科技有限公司,1
1,30,0,93,1,1,1,0,16,0,北京邮电大学,1
1,30,0,54,0,1,1,0,23,0,北京大学,1
1,30,0,45,0,1,1,0,17,0,伊姆西公司,1
1,30,0,47,0,2,27,0,21,0,赛门铁克公司,1
1,1,0,105,0,1,1,0,21,0,北京大数医达科技有限公司,1
1,30,0,32,0,1,1,0,15,0,浪潮电子信息产业股份有限公司,1
1,30,0,73,0,1,1,0,14,0,中国测绘科学研究院,1
1,1,0,35,0,1,15,0,9,0,艾凯克斯(嘉兴)信息科技有限公司,1
1,30,0,105,0,1,1,0,16,0,上海交通大学,1
1,30,0,113,0,1,1,0,15,0,上海交通大学,1
1,30,0,78,0,1,1,0,19,0,苏州大学,1
1,30,0,88,0,1,32,0,16,0,国云科技股份有限公司,1
1,30,0,48,0,1,1,0,13,0,上海市第十人民医院,1
1,30,0,42,0,1,21,0,14,0,浪潮电子信息产业股份有限公司,1
1,30,0,104,0,1,1,0,25,0,云南中医学院,0
1,30,0,52,0,2,1,0,10,0,华为技术有限公司,1
1,1,0,43,0,1,10,0,12,0,电子科技大学,1
1,30,0,72,0,1,1,0,14,0,中国科学院自动化研究所,1
1,30,0,111,0,1,1,0,35,0,中国科学院上海高等研究院,1
1,30,0,44,0,1,11,0,12,0,电子科技大学,1
1,30,0,85,0,1,1,0,7,0,国家电网公司,1
1,30,0,31,1,2,13,0,12,0,国际商业机器公司,1
1,30,0,132,0,1,1,0,31,0,中国人民解放军装甲兵工程学院,1
1,1,0,74,2,1,1,0,8,0,苏州凯联信息科技有限公司,0
1,1,0,133,0,1,21,0,15,0,北京幸福圈科技有限公司,1
1,30,0,95,0,2,47,0,1,0,迪飞奥公司,1
1,1,0,63,0,1,1,0,15,0,李喜,1
1,30,0,1,0,1,1,0,1,0,中国人民解放军装甲兵工程学院,1
1,30,0,71,0,2,1,0,15,0,苏州家佳宝妇幼医疗科技有限公司,1
1,1,0,99,1,1,37,0,12,0,北京百度网讯科技有限公司,1
1,30,0,81,0,1,1,0,17,0,浙江鸿程计算机系统有限公司,1
1,30,0,53,0,1,19,0,10,0,科凌力医学软件(深圳)有限公司,0
1,30,0,129,0,1,51,0,6,0,华北电力大学,0
1,30,0,86,0,2,1,0,11,0,中国科学院软件研究所,1
1,30,0,40,0,1,14,0,12,0,郑州云海信息技术有限公司,1
1,30,0,55,0,1,12,0,17,0,成都勤智数码科技股份有限公司,0
1,30,0,42,0,2,1,0,17,0,诺基亚技术有限公司,1
1,30,0,56,0,1,1,0,12,0,珠海金山网络游戏科技有限公司,1
1,1,0,90,0,2,18,0,13,0,清华大学,1
1,30,0,86,0,1,1,0,20,0,苏州大学,1
0,1,0,56,0,2,1,0,10,0,深圳市腾讯计算机系统有限公司,1
1,1,0,59,0,1,1,0,14,0,腾讯科技(成都)有限公司,1
1,30,0,125,0,1,35,0,29,0,深圳市傲天智能系统有限公司,1
1,26,0,83,0,1,59,0,3,0,山东大学,1
1,30,0,52,0,2,1,0,20,0,诺基亚公司,1
1,30,0,123,0,1,1,0,13,0,浙江大学,1
1,26,0,83,0,1,59,0,3,0,山东大学,1
1,30,0,88,0,1,1,0,14,0,深圳先进技术研究院,1
1,1,0,68,0,1,1,0,16,0,东南大学,1
1,30,0,85,0,1,1,0,14,0,深圳先进技术研究院,1
1,30,0,50,0,2,20,0,1,0,里索非特德夫公司,1
1,30,0,74,0,1,1,0,18,0,佳能株式会社,1
1,30,0,50,0,1,1,0,11,0,腾讯科技(成都)有限公司,1
1,30,0,52,0,1,1,0,11,0,腾讯科技(成都)有限公司,1
1,1,0,50,0,1,1,0,6,0,福建省建筑设计研究院,1
1,1,0,55,0,1,1,0,15,0,华东理工大学,1
1,30,0,82,0,1,1,0,16,0,佳能株式会社,1
1,30,0,43,0,2,1,0,1,0,宏碁股份有限公司,1
1,30,0,180,0,1,82,0,14,0,南京乐行天下智能科技有限公司,1
1,26,0,39,0,1,1,0,8,0,上海爱数信息技术股份有限公司,1
1,30,0,182,0,1,52,0,25,0,东莞中国科学院云计算产业技术创新与育成中心,1
1,1,0,138,0,1,1,0,13,0,浙江大学,1
1,1,0,144,0,1,49,0,26,0,南京途牛科技有限公司,1
1,1,0,63,0,1,1,0,6,0,苏州大学,1
1,1,0,59,0,2,1,0,10,0,深圳供电局有限公司,0
1,1,0,85,0,1,39,0,11,0,南京信息工程大学,1
1,30,0,107,0,2,11,0,21,0,无锡中科智能农业发展有限责任公司,0
1,30,0,53,0,1,1,0,10,0,南京国电南自轨道交通工程有限公司,0
1,30,0,89,0,1,1,0,1,0,郑易诚,1
1,30,0,55,0,1,1,0,13,0,腾讯科技(成都)有限公司,1
1,30,0,51,0,1,1,0,9,0,成都品果科技有限公司,1
1,1,0,70,0,1,1,0,9,0,浙江惠码科技有限公司,0
1,30,0,40,0,2,19,0,21,0,赛门铁克公司,1
1,30,0,52,0,1,16,0,16,0,山东浪潮云服务信息科技有限公司,1
1,1,0,100,0,1,25,0,20,0,天津市淘客科技有限公司,0
1,30,0,51,0,1,1,0,9,0,吉林大学,1
1,30,0,161,0,1,18,0,29,0,武汉大学,1
1,30,0,32,0,1,1,0,3,0,深圳先进技术研究院,1
1,30,0,39,0,1,1,0,8,0,上海爱数软件有限公司,1
1,30,0,1,0,1,1,0,1,0,华南师范大学,1
1,1,0,73,0,1,1,0,18,0,北京明朝万达科技股份有限公司,1
1,30,0,32,0,2,1,0,8,0,北京奇虎科技有限公司,1
1,30,0,89,0,1,1,0,11,0,中国测绘科学研究院,0
1,30,0,118,0,1,1,0,4,0,北京东方剪报国际信息咨询有限公司,1
1,1,0,65,0,1,19,0,15,0,北京百度网讯科技有限公司,1
1,30,0,37,0,2,1,0,7,0,北京金山软件有限公司,1
1,30,0,139,0,1,17,0,30,0,武汉大学,1
1,30,0,175,0,1,60,0,41,0,中国地质大学(武汉),1
1,1,0,149,0,1,1,0,23,0,天智羲王管道科技有限公司,0
1,1,0,94,0,1,1,0,21,0,北交金科金融信息服务有限公司,0
1,30,0,49,0,1,1,0,1,0,阿里巴巴集团控股有限公司,1
1,30,0,115,0,1,1,0,31,0,中国南方电网有限责任公司超高压输电公司广州局,1
1,1,0,17,0,1,1,0,6,0,田福磊,1
1,30,0,90,0,2,1,0,26,0,北京理工大学,1
1,1,0,67,0,1,1,0,16,0,前海梧桐(深圳)数据有限公司,0
1,24,0,42,0,1,29,0,10,0,深圳市悲画软件自动化技术有限公司,1
1,1,0,1,0,1,1,0,1,0,亚马逊科技公司,1
1,30,0,78,0,1,1,0,16,0,河南工业大学,1
1,30,1,53,1,2,1,0,1,0,中国医学科学院北京协和医院,1
1,30,0,18,0,2,11,0,9,0,阿里巴巴集团控股有限公司,1
1,30,0,126,0,1,12,0,22,0,泰瑞数创科技(北京)有限公司,1
1,30,0,52,0,1,1,0,9,0,华南师范大学,1
